,reviewerID,asin,reviewText,Category,unixReviewTime,overall,sentiment,Clean_Reviews,textblob_polarity,textblob_sentiment,afin_polarity,afin_sentiment,vader_sentiment
868,AZWSK0PW0JQM4,B004KNWWT0,Great way to create a gift quickly.,Giftcard,2015-05-24,4,positive,great way create gift quickly,0.5666666666666667,positive,5.0,positive,positive
869,A3E2PM1UCTXHMY,B004KNWWT0,Nothing better than an amazon gift card. They are the best gifts.,Giftcard,2015-05-19,5,positive,nothing better gift card best gifts,0.75,positive,7.0,positive,negative
870,A13NNZXAYMRDT1,B004KNWWT0,I love it.,Giftcard,2015-05-17,5,positive,love,0.5,positive,3.0,positive,positive
871,A2TQ9WSZRW9A68,B004KNWWT0,The card more than satisfied its recipient!,Giftcard,2015-05-15,5,positive,card satisfied recipient,0.5,positive,2.0,positive,positive
872,A25HYL9WF9AVR1,B004KNWWT0,So easy buy and use,Giftcard,2015-04-17,5,positive,easy,0.43333333333333335,positive,1.0,positive,positive
873,A2DBV2BU8LZQF8,B004KNWWO0,Nephews Birthday,Giftcard,2018-06-17,5,positive,nephews birthday,0.0,negative,0.0,negative,negative
874,A1KYK8VPF9XNYP,B004KNWWO0,Quickly received in the email. easy to print,Giftcard,2018-06-17,5,positive,quickly received email easy print,0.3833333333333333,positive,1.0,positive,positive
875,A345EL5D1GKVDU,B004KNWWO0,Got to speed the love,Giftcard,2018-06-16,5,positive,got speed love,0.5,positive,3.0,positive,positive
876,A7FKVOG0D1LXD,B004KNWWO0,easy,Giftcard,2018-06-16,5,positive,easy,0.43333333333333335,positive,1.0,positive,positive
877,A1GRL1OGTE7J2C,B004KNWWO0,Cute card,Giftcard,2018-06-15,5,positive,cute card,0.5,positive,2.0,positive,positive
878,A2OE87UVY36YB8,B004KNWWO0,Easy to do,Giftcard,2018-06-15,5,positive,easy,0.43333333333333335,positive,1.0,positive,positive
879,ALOCFQ6QMRMUI,B004KNWWO0,As expected,Giftcard,2018-06-15,5,positive,expected,-0.1,negative,0.0,negative,negative
880,A2XRLX8JD2NBD4,B004KNWWO0,Easy and fast,Giftcard,2018-06-15,5,positive,easy fast,0.31666666666666665,positive,1.0,positive,positive
881,AGXD39481H1CZ,B004KNWWO0,who doesn't love an amazon gift card  This one prints nicely,Giftcard,2018-06-15,5,positive,doesnt love gift card one prints nicely,0.55,positive,5.0,positive,negative
882,A3U792Y8XNLZD9,B004KNWWUE,"Short of time and short on ideas  I remembered my son in law was reading more and more on the iPad Kindle  App and logged on to Amazon for ideas.
He was delighted when he opened his birthday card and found the gift card, mind you he was also wondering why I was not holding a gift bag, and said he had a long list of  books he wanted to buy
The whole process was so easy and the for the next gift card I will make sure Ihave a better quality paper to match the great color and designs of the cards though perhaps a few more younger  funny ones would be welcome.",Giftcard,2012-08-21,4,positive,short time short ideas remembered son law reading ipad kindle app logged ideas delighted opened birthday card found gift card mind also wondering not holding gift bag said long list books wanted whole process easy next gift card make sure ihave better quality paper match great color designs cards though perhaps younger funny ones would welcome,0.31794871794871793,positive,23.0,positive,positive
883,A3J1NNO5GRR76P,B004KNWWUE,"We knew our granddaughter would be receiving a Kindle Fire for her 9th birthday, so buying her a Gift Certificate online was an easy way for us to get her started buying the books she was longing to read.",Giftcard,2012-06-21,5,positive,knew granddaughter would receiving kindle fire 9th birthday buying gift certificate online easy way us get started buying books longing read,0.43333333333333335,positive,0.0,negative,positive
884,A3UBM0562UQ48W,B004KNWWUE,"What else do you buy the people that have everything including a Kindle? An Amazon gift card of course, easy as!",Giftcard,2012-05-06,4,positive,else people everything including kindle gift card course easy,0.43333333333333335,positive,3.0,positive,positive
885,A3E8OXOD3TOBV9,B004KNWWUE,"I downloaded a printable gift card on to cardstock to give my adult son for his birthday.  The card was very attractive and he is always pleased to receive a gift card from Amazon where he has a perpetual wish list of 20-3o books, DVDs and CDs.  I will probably do this again.",Giftcard,2012-03-15,4,positive,downloaded printable gift card cardstock give adult son birthday card attractive always pleased receive gift card perpetual wish list 3o books dvds cds probably,0.4666666666666666,positive,10.0,positive,positive
886,A10AQ9JXM5BKXM,B004KNWWUE,This service is very useful to last minute gifts. I would recommend this to anyone who needs a gift and not knowing what to give.,Giftcard,2012-03-08,5,positive,service useful last minute gifts would recommend anyone needs gift not knowing give,0.15,positive,6.0,positive,positive
887,A161WNUOZUJJAB,B004KNWWUE,"The process was easy to do and quick!! Great,quick way to give a gift!!  Doesn't take much computer skills to do this",Giftcard,2012-02-27,4,positive,process easy quick greatquick way give gift doesnt take much computer skills,0.3222222222222222,positive,3.0,positive,positive
888,A3HTRW4HUWX4JQ,B004KNWWUE,It was the first time I had purchased a gift card through Amazon and it was a last minute thought for a birthday the following day.  I was really impressed at the professional appearance of the card and at the very prompt delivery.  I would happily purchase others at appropriate times.,Giftcard,2012-01-10,4,positive,first time purchased gift card last minute thought birthday following day really impressed professional appearance card prompt delivery would happily purchase others appropriate times,0.3785714285714286,positive,7.0,positive,positive
889,A2IAYUYY40IIAC,B004KNWWUE,"The gift card was everything I expected. The instructions were easy to follow, there was a good selection to choose from and it easy to print.",Giftcard,2011-12-30,5,positive,gift card everything expected instructions easy follow good selection choose easy print,0.36666666666666664,positive,7.0,positive,positive
890,AHJ40475XVQF9,B004KNWWUE,"If you need a quick gift for someone, you can just print it on your computer and you are done. Lots of designs for different occasions.",Giftcard,2011-12-23,5,positive,need quick gift someone print computer done lots designs different occasions,0.16666666666666666,positive,2.0,positive,positive
891,ACW2QVE01YZE2,B004KNWWUE,"The joy in finding something so easy, quick, and simple for a last minute bithday gift for someone impossible to buy for.
My brother who has everything and immediatley buys what he wants when he sees it.  How do you find a fabulous gift for this kind of man?  And his birthday was that day!! And I had not bought him anything!!  And he was turning 40 - which is a big birthday in our family.....
Once I thought of Amazon (with the help of his wife)I logged in and followed the process.
How easy, so simple, so quick! Printed on my printer,easily folded and inserted into the Birthday Card AND I was the best sister in the world.
Something he would enjoy spending over the next few months purchasing his e-books.
Thank you Amazon",Giftcard,2011-12-21,5,positive,joy finding something easy quick simple last minute bithday gift someone impossible brother everything immediatley buys wants sees find fabulous gift kind man birthday day not bought anything turning big birthday family thought help wifei logged followed process easy simple quick printed printereasily folded inserted birthday card best sister world something would enjoy spending next months purchasing ebooks thank,0.26666666666666666,positive,25.0,positive,positive
